TransactionID,CustomerID,TransactionDate,Amount,TransactionType,Description,UpdatedBalance
23378,720356133,7-15-24 21:28,2200,Payment,Subscription Payment,15274.55318
23379,720356133,7-16-24 14:28,142.8,Purchase,Entertainment,15131.75318
23380,720370533,1-21-24 11:28,461.16,Return,eBay Return,461.16
23381,720370533,1-22-24 14:28,493.69,OutgoingTransfer,Bank Transfer,-32.53
23382,720370533,1-23-24 9:28,54.19,Deposit,Mobile Deposit,21.66
23383,720370533,1-30-24 19:28,190.47,OutgoingTransfer,Peer-to-Peer Transfer,-168.81
23384,720370533,02-01-24 21:28,6550,IncomingTransfer,Salary,6381.19
23385,720370533,02-07-24 16:28,435.44,OutgoingTransfer,Peer-to-Peer Transfer,5945.75
23386,720370533,02-10-24 21:28,4000,Payment,Rent Payment,1945.75
23387,720370533,2-21-24 19:28,74.1,Payment,Mortgage Payment,1871.65
23388,720370533,03-05-24 21:28,6550,IncomingTransfer,Salary,8421.65
23389,720370533,03-12-24 21:28,1900,Payment,Rent Payment,6521.65
23390,720370533,3-13-24 23:28,395.86,Purchase,Electronics,6125.79
23391,720370533,04-05-24 21:28,6550,IncomingTransfer,Salary,12675.79
23392,720370533,04-06-24 22:28,385.56,Return,Walmart Return,13061.35
23393,720370533,04-09-24 11:28,476.24,Payment,Bill Payment,12585.11
23394,720370533,04-10-24 21:28,3600,Payment,Rent Payment,8985.11
23395,720370533,05-05-24 21:28,6550,IncomingTransfer,Salary,15535.11
23396,720370533,05-06-24 16:28,142.3,Deposit,Cash Deposit,15677.41
23397,720370533,5-13-24 21:28,3800,Payment,Rent Payment,11877.41
23398,720370533,5-20-24 20:28,218.72,Purchase,Home Improvement,11658.69
23399,720370533,5-24-24 17:28,79.77,Purchase,Grocery,11578.92
23400,720370533,5-28-24 16:28,536.83,Purchase,Grocery,11042.09
23401,720370533,06-04-24 21:28,6550,IncomingTransfer,Salary,17592.09
23402,720370533,06-07-24 12:28,90.38,Return,Best Buy Return,17682.47
23403,720370533,06-10-24 21:28,3800,Payment,Rent Payment,13882.47
23404,720370533,07-03-24 13:28,340.42,Purchase,Electronics,13542.05
23405,720370533,07-04-24 21:28,6550,IncomingTransfer,Salary,20092.05
23406,720370533,7-16-24 21:28,2100,Payment,Rent Payment,17992.05
23407,720427683,1-20-24 12:28,648.6,OnlineShopping,Etsy,-648.6
23408,720427683,1-20-24 20:28,387.96,Purchase,Gas,-1036.56
23409,720427683,1-23-24 17:28,540.97,Return,Store Return,-495.59
23410,720427683,1-25-24 23:28,941,Purchase,Home Improvement,-1436.59
23411,720427683,02-03-24 21:28,12550,IncomingTransfer,Salary,11113.41
23412,720427683,02-05-24 20:28,705.91,Payment,Mortgage Payment,10407.5
23413,720427683,02-06-24 14:28,648.05,OnlineShopping,AliExpress,9759.45
23414,720427683,02-10-24 21:28,3500,Payment,Insurance Payment,6259.45
23415,720427683,02-12-24 13:28,217.45,OutgoingTransfer,International Transfer,6042
23416,720427683,2-19-24 11:28,730.77,OnlineShopping,Walmart,5311.23
23417,720427683,2-25-24 21:28,922.26,Deposit,Mobile Deposit,6233.49
23418,720427683,2-27-24 17:28,373.13,Deposit,Check Deposit,6606.62
23419,720427683,2-29-24 11:28,853.43,Return,Etsy Return,7460.05
23420,720427683,03-02-24 18:28,874.57,Purchase,Restaurant,6585.48
23421,720427683,03-04-24 22:28,663.81,Payment,Mortgage Payment,5921.67
23422,720427683,03-05-24 21:28,12550,IncomingTransfer,Salary,18471.67
23423,720427683,03-06-24 18:28,497,Return,Walmart Return,18968.67
23424,720427683,03-12-24 17:28,457.68,OnlineShopping,Amazon,18510.99
23425,720427683,3-17-24 21:28,4600,Payment,Insurance Payment,13910.99
23426,720427683,3-19-24 19:28,449.54,Withdrawal,Branch Withdrawal,13461.45
23427,720427683,3-21-24 9:28,887.82,Purchase,Restaurant,12573.63
23428,720427683,3-28-24 23:28,707.13,OnlineShopping,Walmart,11866.5
23429,720427683,04-02-24 17:28,269.99,OnlineShopping,Walmart,11596.51
23430,720427683,04-02-24 21:28,12550,IncomingTransfer,Salary,24146.51
23431,720427683,04-11-24 10:28,903.79,OutgoingTransfer,Bank Transfer,23242.72
23432,720427683,04-12-24 21:28,3900,Payment,Installment Payment,19342.72
23433,720427683,4-15-24 14:28,308.04,OnlineShopping,Target,19034.68
23434,720427683,4-19-24 17:28,233.43,Withdrawal,ATM Withdrawal,18801.25
23435,720427683,4-20-24 21:28,532.22,OutgoingTransfer,Bank Transfer,18269.03
23436,720427683,4-22-24 13:28,819.3,OnlineShopping,AliExpress,17449.73
23437,720427683,4-27-24 10:28,471.27,Purchase,Grocery,16978.46
23438,720427683,4-28-24 13:28,830.35,Deposit,Direct Deposit,17808.81
23439,720427683,05-02-24 12:28,651.85,Purchase,Clothing,17156.96
23440,720427683,05-05-24 21:28,12550,IncomingTransfer,Salary,29706.96
23441,720427683,05-11-24 13:28,287.42,Purchase,Restaurant,29419.54
23442,720427683,05-11-24 21:28,915.77,Return,Best Buy Return,30335.31
23443,720427683,05-12-24 16:28,344.32,Return,Walmart Return,30679.63
23444,720427683,05-12-24 16:28,933.84,Payment,Mortgage Payment,29745.79
23445,720427683,5-14-24 12:28,342.87,OutgoingTransfer,International Transfer,29402.92
23446,720427683,5-16-24 21:28,624.7,Deposit,Check Deposit,30027.62
23447,720427683,5-18-24 21:28,3400,Payment,Installment Payment,26627.62
23448,720427683,5-22-24 19:28,337.63,Deposit,Direct Deposit,26965.25
23449,720427683,06-02-24 21:28,12550,IncomingTransfer,Salary,39515.25
23450,720427683,06-06-24 18:28,675.05,Purchase,Electronics,38840.2
23451,720427683,06-07-24 15:28,373.19,IncomingTransfer,Freelance Payment,39213.39
23452,720427683,06-08-24 11:28,280.35,OnlineShopping,Best Buy,38933.04
23453,720427683,06-11-24 21:28,244.24,Deposit,Direct Deposit,39177.28
23454,720427683,06-12-24 21:28,5500,Payment,Installment Payment,33677.28
23455,720427683,6-15-24 19:28,667.21,OutgoingTransfer,International Transfer,33010.07
23456,720427683,6-20-24 11:28,397.09,Deposit,Cash Deposit,33407.16
23457,720427683,6-22-24 18:28,533.19,Return,Amazon Return,33940.35
23458,720427683,6-28-24 22:28,378.27,Return,Amazon Return,34318.62
23459,720427683,6-30-24 12:28,930.58,Payment,Mortgage Payment,33388.04
23460,720427683,07-03-24 19:28,414.99,Purchase,Entertainment,32973.05
23461,720427683,07-05-24 21:28,12550,IncomingTransfer,Salary,45523.05
23462,720427683,07-09-24 13:28,325.06,Withdrawal,ATM Withdrawal,45197.99
23463,720427683,07-11-24 12:28,679.12,Return,Best Buy Return,45877.11
23464,720427683,07-11-24 23:28,395.04,Payment,Loan Payment,45482.07
23465,720427683,07-12-24 15:28,365.7,Withdrawal,Branch Withdrawal,45116.37
23466,720427683,7-13-24 21:28,3600,Payment,Subscription Payment,41516.37
23467,720430083,1-24-24 9:28,189.36,OnlineShopping,eBay,658.1669307
23468,720430083,1-28-24 20:28,175.37,Purchase,Restaurant,482.7969307
23469,720430083,1-29-24 12:28,85.07,Withdrawal,Mobile App Withdrawal,397.7269307
23470,720430083,1-30-24 10:28,174.26,Withdrawal,Mobile App Withdrawal,223.4669307
23471,720430083,1-31-24 15:28,80.71,Return,eBay Return,304.1769307
23472,720430083,02-04-24 21:28,1800,IncomingTransfer,Salary,2104.176931
23473,720430083,02-06-24 11:28,68.25,Purchase,Home Improvement,2035.926931
23474,720430083,02-08-24 15:28,243.61,OnlineShopping,AliExpress,1792.316931
23475,720430083,02-09-24 16:28,233.87,Withdrawal,ATM Withdrawal,1558.446931
23476,720430083,02-09-24 21:28,1100,Payment,Credit Card Payment,458.4469307
23477,720430083,02-12-24 14:28,239.58,Return,Best Buy Return,698.0269307
23478,720430083,2-13-24 21:28,1000,Payment,Rent Payment,-301.9730693
23479,720430083,2-16-24 12:28,201.76,Withdrawal,Mobile App Withdrawal,-503.7330693
23480,720430083,2-19-24 15:28,166.51,OutgoingTransfer,Bank Transfer,-670.2430693
23481,720430083,2-26-24 13:28,154.34,OutgoingTransfer,Wire Transfer,-824.5830693
23482,720430083,2-27-24 12:28,111.3,Payment,Bill Payment,-935.8830693
23483,720430083,2-28-24 11:28,133.02,Payment,Mortgage Payment,-1068.903069
23484,720430083,2-28-24 12:28,249.53,OnlineShopping,Etsy,-1318.433069
23485,720430083,2-29-24 9:28,121.02,Purchase,Travel,-1439.453069
23486,720430083,2-29-24 22:28,144.74,Purchase,Home Improvement,-1584.193069
23487,720430083,03-04-24 23:28,86.67,OnlineShopping,eBay,-1670.863069
23488,720430083,03-05-24 21:28,1800,IncomingTransfer,Salary,129.1369307
23489,720430083,03-08-24 23:28,42.15,Deposit,Direct Deposit,171.2869307
23490,720430083,03-10-24 21:28,1400,Payment,Credit Card Payment,-1228.713069
23491,720430083,03-10-24 21:28,1100,Payment,Rent Payment,-2328.713069
23492,720430083,03-11-24 19:28,55.22,Purchase,Clothing,-2383.933069
23493,720430083,3-16-24 11:28,154.57,Return,Target Return,-2229.363069
23494,720430083,3-19-24 21:28,136.65,Deposit,Mobile Deposit,-2092.713069
23495,720430083,3-23-24 20:28,44.31,OutgoingTransfer,International Transfer,-2137.023069
23496,720430083,3-25-24 20:28,98.63,OutgoingTransfer,International Transfer,-2235.653069
23497,720430083,3-25-24 23:28,71,Deposit,Direct Deposit,-2164.653069
23498,720430083,3-26-24 14:28,49.2,Deposit,Check Deposit,-2115.453069
23499,720430083,3-28-24 21:28,238.64,Purchase,Pharmacy,-2354.093069
23500,720430083,3-30-24 22:28,48.01,Withdrawal,ATM Withdrawal,-2402.103069
23501,720430083,04-02-24 12:28,105.61,OutgoingTransfer,International Transfer,-2507.713069
23502,720430083,04-03-24 21:28,1800,IncomingTransfer,Salary,-707.7130693
23503,720430083,04-06-24 13:28,93.33,Withdrawal,Branch Withdrawal,-801.0430693
23504,720430083,04-08-24 21:28,1300,Payment,Credit Card Payment,-2101.043069
23505,720430083,4-13-24 21:28,29.17,Withdrawal,Branch Withdrawal,-2130.213069
23506,720430083,4-14-24 19:28,245.3,Purchase,Travel,-2375.513069
23507,720430083,4-14-24 21:28,900,Payment,Rent Payment,-3275.513069
23508,720430083,4-19-24 14:28,153.78,Deposit,Check Deposit,-3121.733069
23509,720430083,4-25-24 9:28,224.86,Withdrawal,Branch Withdrawal,-3346.593069
23510,720430083,4-25-24 20:28,19.35,Return,Best Buy Return,-3327.243069
23511,720430083,4-27-24 21:28,12.15,Deposit,Check Deposit,-3315.093069
23512,720430083,4-28-24 15:28,206.81,OutgoingTransfer,International Transfer,-3521.903069
23513,720430083,4-29-24 22:28,146.57,Payment,Bill Payment,-3668.473069
23514,720430083,05-01-24 21:28,1800,IncomingTransfer,Salary,-1868.473069
23515,720430083,05-01-24 23:28,28.94,Deposit,Check Deposit,-1839.533069
23516,720430083,05-02-24 20:28,232.5,Deposit,Mobile Deposit,-1607.033069
23517,720430083,05-03-24 21:28,245.89,Purchase,Gas,-1852.923069
23518,720430083,05-06-24 21:28,1200,Payment,Credit Card Payment,-3052.923069
23519,720430083,05-07-24 16:28,47.08,Return,eBay Return,-3005.843069
23520,720430083,05-10-24 13:28,122.33,Payment,Mortgage Payment,-3128.173069
23521,720430083,05-11-24 15:28,65.01,Payment,Mortgage Payment,-3193.183069
23522,720430083,05-12-24 16:28,12.28,Return,Etsy Return,-3180.903069
23523,720430083,05-12-24 21:28,1000,Payment,Rent Payment,-4180.903069
23524,720430083,5-15-24 19:28,243.85,Withdrawal,Branch Withdrawal,-4424.753069
23525,720430083,5-16-24 11:28,11.98,Deposit,Check Deposit,-4412.773069
23526,720430083,5-16-24 17:28,37.5,OutgoingTransfer,Bank Transfer,-4450.273069
23527,720430083,5-23-24 14:28,69.04,Purchase,Furniture,-4519.313069
23528,720430083,5-23-24 17:28,18.52,Purchase,Electronics,-4537.833069
23529,720430083,5-26-24 15:28,230.35,Withdrawal,Branch Withdrawal,-4768.183069
23530,720430083,5-29-24 11:28,109.44,Purchase,Entertainment,-4877.623069
23531,720430083,5-29-24 17:28,111.65,IncomingTransfer,Freelance Payment,-4765.973069
23532,720430083,06-05-24 21:28,1800,IncomingTransfer,Salary,-2965.973069
23533,720430083,06-07-24 11:28,156.19,OnlineShopping,Amazon,-3122.163069
23534,720430083,06-09-24 13:28,50.01,IncomingTransfer,Freelance Payment,-3072.153069
23535,720430083,06-10-24 9:28,100.97,Deposit,Cash Deposit,-2971.183069
23536,720430083,06-10-24 21:28,1000,Payment,Credit Card Payment,-3971.183069
23537,720430083,06-12-24 12:28,26.72,OutgoingTransfer,Wire Transfer,-3997.903069
23538,720430083,06-12-24 16:28,118.59,Deposit,Mobile Deposit,-3879.313069
23539,720430083,6-17-24 21:28,1000,Payment,Rent Payment,-4879.313069
23540,720430083,6-19-24 13:28,26.8,Payment,Loan Payment,-4906.113069
23541,720430083,6-23-24 13:28,248.5,Deposit,Cash Deposit,-4657.613069
23542,720430083,6-23-24 21:28,136.94,Deposit,Check Deposit,-4520.673069
23543,720430083,6-30-24 19:28,214.96,OutgoingTransfer,International Transfer,-4735.633069
23544,720430083,07-05-24 14:28,234.11,Deposit,Mobile Deposit,-4501.523069
23545,720430083,07-05-24 16:28,52.84,Deposit,Check Deposit,-4448.683069
23546,720430083,07-05-24 21:28,1800,IncomingTransfer,Salary,-2648.683069
23547,720430083,07-09-24 16:28,214.35,Purchase,Home Improvement,-2863.033069
23548,720430083,07-10-24 21:28,1000,Payment,Credit Card Payment,-3863.033069
23549,720430083,07-11-24 12:28,46.35,Deposit,Mobile Deposit,-3816.683069
23550,720430083,7-13-24 21:28,1100,Payment,Rent Payment,-4916.683069
23551,720430083,7-17-24 21:28,28.72,Return,AliExpress Return,-4887.963069
23552,720482583,1-22-24 9:28,468.34,Return,AliExpress Return,1598.307255
23553,720482583,1-22-24 12:28,339.98,OutgoingTransfer,Peer-to-Peer Transfer,1258.327255
23554,720482583,1-27-24 20:28,404.46,Deposit,Mobile Deposit,1662.787255
23555,720482583,1-28-24 16:28,147.55,Return,eBay Return,1810.337255
23556,720482583,1-29-24 18:28,318.67,OnlineShopping,Best Buy,1491.667255
23557,720482583,1-30-24 20:28,352.23,Withdrawal,ATM Withdrawal,1139.437255
23558,720482583,02-01-24 20:28,474.65,Purchase,Clothing,664.787255
23559,720482583,02-01-24 21:28,5200,IncomingTransfer,Salary,5864.787255
23560,720482583,02-02-24 14:28,199.35,Purchase,Gas,5665.437255
23561,720482583,02-02-24 23:28,26,OutgoingTransfer,Peer-to-Peer Transfer,5639.437255
23562,720482583,02-06-24 13:28,41.82,IncomingTransfer,Freelance Payment,5681.257255
23563,720482583,02-06-24 21:28,2300,Payment,Credit Card Payment,3381.257255
23564,720482583,02-10-24 19:28,427.21,OutgoingTransfer,Wire Transfer,2954.047255
23565,720482583,2-14-24 13:28,119.4,Return,Walmart Return,3073.447255
23566,720482583,2-14-24 21:28,2900,Payment,Rent Payment,173.447255
23567,720482583,2-17-24 11:28,200.25,Deposit,Cash Deposit,373.697255
23568,720482583,2-18-24 14:28,430.27,OnlineShopping,Target,-56.572745
23569,720482583,2-18-24 17:28,375.32,OutgoingTransfer,International Transfer,-431.892745
23570,720482583,2-29-24 19:28,19.28,OutgoingTransfer,Bank Transfer,-451.172745
23571,720482583,2-29-24 22:28,454.97,OnlineShopping,Amazon,-906.142745
23572,720482583,03-04-24 10:28,160.42,IncomingTransfer,Freelance Payment,-745.722745
23573,720482583,03-04-24 23:28,117.99,Withdrawal,Mobile App Withdrawal,-863.712745
23574,720482583,03-05-24 21:28,5200,IncomingTransfer,Salary,4336.287255
23575,720482583,03-08-24 20:28,190.84,Deposit,Direct Deposit,4527.127255
23576,720482583,03-09-24 17:28,483.9,Deposit,Check Deposit,5011.027255
23577,720482583,03-10-24 12:28,240.6,Payment,Bill Payment,4770.427255
23578,720482583,03-10-24 21:28,2900,Payment,Credit Card Payment,1870.427255
23579,720482583,03-11-24 23:28,45.25,Return,Walmart Return,1915.677255
23580,720482583,3-14-24 15:28,363.21,Purchase,Home Improvement,1552.467255
23581,720482583,3-14-24 21:28,1700,Payment,Rent Payment,-147.532745
23582,720482583,3-16-24 14:28,334.57,Payment,Bill Payment,-482.102745
23583,720482583,3-17-24 21:28,259.28,Deposit,Mobile Deposit,-222.822745
23584,720482583,3-20-24 21:28,164.02,Payment,Bill Payment,-386.842745
23585,720482583,3-25-24 22:28,441.56,Withdrawal,ATM Withdrawal,-828.402745
23586,720482583,3-26-24 15:28,494.68,Deposit,Cash Deposit,-333.722745
23587,720482583,3-27-24 12:28,377.02,Deposit,Direct Deposit,43.297255
23588,720482583,3-30-24 14:28,321.69,Withdrawal,Mobile App Withdrawal,-278.392745
23589,720482583,04-01-24 21:28,5200,IncomingTransfer,Salary,4921.607255
23590,720482583,04-05-24 19:28,499.71,Withdrawal,ATM Withdrawal,4421.897255
23591,720482583,04-06-24 21:28,3200,Payment,Credit Card Payment,1221.897255
23592,720482583,04-06-24 21:28,449.76,Deposit,Cash Deposit,1671.657255
23593,720482583,04-06-24 22:28,441.15,Deposit,Cash Deposit,2112.807255
23594,720482583,04-09-24 14:28,280.14,Return,Store Return,2392.947255
23595,720482583,4-13-24 21:28,2500,Payment,Rent Payment,-107.052745
23596,720482583,4-17-24 10:28,323,Payment,Mortgage Payment,-430.052745
23597,720482583,4-26-24 11:28,121.74,Purchase,Gas,-551.792745
23598,720482583,4-29-24 11:28,81.97,Payment,Loan Payment,-633.762745
23599,720482583,05-02-24 18:28,380.89,Deposit,Check Deposit,-252.872745
23600,720482583,05-02-24 21:28,5200,IncomingTransfer,Salary,4947.127255
23601,720482583,05-03-24 17:28,370.64,Deposit,Cash Deposit,5317.767255
23602,720482583,05-04-24 12:28,318.65,Deposit,Check Deposit,5636.417255
23603,720482583,05-06-24 15:28,349.39,Return,eBay Return,5985.807255
23604,720482583,05-07-24 14:28,283.28,OutgoingTransfer,Peer-to-Peer Transfer,5702.527255
23605,720482583,05-07-24 21:28,3200,Payment,Credit Card Payment,2502.527255
23606,720482583,05-10-24 17:28,416.44,Payment,Mortgage Payment,2086.087255
23607,720482583,05-11-24 21:28,1600,Payment,Rent Payment,486.087255
23608,720482583,5-19-24 16:28,148.71,Purchase,Clothing,337.377255
23609,720482583,5-20-24 9:28,266.15,Deposit,Cash Deposit,603.527255
23610,720482583,5-23-24 19:28,118.74,Payment,Mortgage Payment,484.787255
23611,720482583,5-26-24 21:28,274.47,Purchase,Electronics,210.317255
23612,720482583,5-28-24 13:28,27.21,Withdrawal,Branch Withdrawal,183.107255
23613,720482583,5-28-24 21:28,406.18,Purchase,Gas,-223.072745
23614,720482583,06-01-24 11:28,357.46,Deposit,Cash Deposit,134.387255
23615,720482583,06-01-24 16:28,296.78,OutgoingTransfer,Bank Transfer,-162.392745
23616,720482583,06-02-24 11:28,312.13,Deposit,Check Deposit,149.737255
23617,720482583,06-03-24 21:28,5200,IncomingTransfer,Salary,5349.737255
23618,720482583,06-06-24 21:28,365.39,Payment,Bill Payment,4984.347255
23619,720482583,06-07-24 13:28,455.49,Purchase,Clothing,4528.857255
23620,720482583,06-08-24 11:28,286.22,Purchase,Travel,4242.637255
23621,720482583,06-08-24 11:28,136.07,OnlineShopping,Target,4106.567255
23622,720482583,06-08-24 21:28,2400,Payment,Credit Card Payment,1706.567255
23623,720482583,06-09-24 21:28,279.17,Return,Target Return,1985.737255
23624,720482583,06-10-24 9:28,308.06,Deposit,Direct Deposit,2293.797255
23625,720482583,06-11-24 21:28,3200,Payment,Rent Payment,-906.202745
23626,720482583,6-13-24 10:28,278.42,Deposit,Cash Deposit,-627.782745
23627,720482583,6-15-24 15:28,306.16,Return,Store Return,-321.622745
23628,720482583,6-15-24 18:28,206.96,Deposit,Direct Deposit,-114.662745
23629,720482583,6-19-24 16:28,261.54,Withdrawal,Mobile App Withdrawal,-376.202745
23630,720482583,6-21-24 17:28,33.29,Deposit,Check Deposit,-342.912745
23631,720482583,6-30-24 13:28,362.04,Return,Best Buy Return,19.127255
23632,720482583,6-30-24 18:28,259.42,Purchase,Travel,-240.292745
23633,720482583,07-04-24 21:28,5200,IncomingTransfer,Salary,4959.707255
23634,720482583,07-05-24 11:28,459.37,Purchase,Grocery,4500.337255
23635,720482583,07-09-24 13:28,177.9,Purchase,Travel,4322.437255
23636,720482583,07-09-24 21:28,2700,Payment,Credit Card Payment,1622.437255
23637,720482583,07-10-24 13:28,20.87,Deposit,Cash Deposit,1643.307255
23638,720482583,7-13-24 21:28,2000,Payment,Rent Payment,-356.692745
23639,720610008,1-22-24 20:28,433.48,Withdrawal,Branch Withdrawal,86.40832111
23640,720610008,1-28-24 10:28,925.9,Return,Best Buy Return,1012.308321
23641,720610008,02-01-24 21:28,13000,IncomingTransfer,Salary,14012.30832
23642,720610008,02-04-24 15:28,871.9,OnlineShopping,Amazon,13140.40832
23643,720610008,02-06-24 21:28,1200,Payment,Credit Card Payment,11940.40832
23644,720610008,02-12-24 17:28,846.56,Deposit,Mobile Deposit,12786.96832
23645,720610008,02-12-24 21:28,4300,Payment,Installment Payment,8486.968321
23646,720610008,2-17-24 19:28,549.71,Deposit,Mobile Deposit,9036.678321
23647,720610008,03-04-24 21:28,13000,IncomingTransfer,Salary,22036.67832
23648,720610008,03-06-24 20:28,861.09,Purchase,Travel,21175.58832
23649,720610008,03-09-24 21:28,800,Payment,Credit Card Payment,20375.58832
23650,720610008,3-13-24 21:28,5000,Payment,Insurance Payment,15375.58832
23651,720610008,3-22-24 21:28,338.55,Payment,Loan Payment,15037.03832
23652,720610008,3-31-24 18:28,706.28,Withdrawal,Mobile App Withdrawal,14330.75832
23653,720610008,04-05-24 21:28,13000,IncomingTransfer,Salary,27330.75832
23654,720610008,04-08-24 9:28,539.36,Return,AliExpress Return,27870.11832
23655,720610008,04-10-24 21:28,1200,Payment,Credit Card Payment,26670.11832
23656,720610008,04-11-24 21:28,5400,Payment,Installment Payment,21270.11832
23657,720610008,04-11-24 21:28,209.22,OnlineShopping,Best Buy,21060.89832
23658,720610008,4-20-24 10:28,476.17,OutgoingTransfer,Peer-to-Peer Transfer,20584.72832
23659,720610008,4-21-24 22:28,611.91,OnlineShopping,Etsy,19972.81832
23660,720610008,4-28-24 10:28,268.6,Withdrawal,ATM Withdrawal,19704.21832
23661,720610008,4-30-24 20:28,943.85,Purchase,Electronics,18760.36832
23662,720610008,05-01-24 21:28,13000,IncomingTransfer,Salary,31760.36832
23663,720610008,05-06-24 21:28,900,Payment,Credit Card Payment,30860.36832
23664,720610008,05-12-24 21:28,4100,Payment,Installment Payment,26760.36832
23665,720610008,5-31-24 19:28,260.9,OutgoingTransfer,Bank Transfer,26499.46832
23666,720610008,06-02-24 10:28,330.37,Purchase,Clothing,26169.09832
23667,720610008,06-02-24 21:28,13000,IncomingTransfer,Salary,39169.09832
23668,720610008,06-04-24 22:28,461.35,Deposit,Mobile Deposit,39630.44832
23669,720610008,06-07-24 21:28,1200,Payment,Credit Card Payment,38430.44832
23670,720610008,06-07-24 21:28,949.29,Purchase,Entertainment,37481.15832
23671,720610008,06-10-24 12:28,740.67,Deposit,Mobile Deposit,38221.82832
23672,720610008,6-13-24 21:28,3400,Payment,Installment Payment,34821.82832
23673,720610008,6-17-24 10:28,725.56,Return,eBay Return,35547.38832
23674,720610008,6-20-24 12:28,657.72,OnlineShopping,Amazon,34889.66832
23675,720610008,07-02-24 21:28,13000,IncomingTransfer,Salary,47889.66832
23676,720610008,07-07-24 21:28,900,Payment,Credit Card Payment,46989.66832
23677,720610008,07-10-24 21:28,4700,Payment,Installment Payment,42289.66832
23678,720610008,7-13-24 14:28,628.04,Payment,Bill Payment,41661.62832
23679,720610008,7-13-24 19:28,407.28,Withdrawal,Branch Withdrawal,41254.34832
23680,720614658,1-20-24 17:28,290.71,Deposit,Direct Deposit,290.71
23681,720614658,1-26-24 9:28,441.88,Deposit,Cash Deposit,732.59
23682,720614658,1-27-24 19:28,268.29,Withdrawal,Branch Withdrawal,464.3
23683,720614658,1-29-24 21:28,281.43,Deposit,Direct Deposit,745.73
23684,720614658,1-30-24 14:28,252.36,Purchase,Grocery,493.37
23685,720614658,02-02-24 20:28,315.31,Withdrawal,Branch Withdrawal,178.06
23686,720614658,02-03-24 21:28,6150,IncomingTransfer,Salary,6328.06
23687,720614658,02-03-24 22:28,293.1,Purchase,Electronics,6034.96
23688,720614658,02-06-24 20:28,446.6,Purchase,Gas,5588.36
23689,720614658,02-08-24 13:28,484.6,Purchase,Restaurant,5103.76
23690,720614658,02-10-24 19:28,152.6,OutgoingTransfer,Peer-to-Peer Transfer,4951.16
23691,720614658,02-11-24 15:28,475.7,Deposit,Check Deposit,5426.86
23692,720614658,02-12-24 17:28,487.82,Deposit,Mobile Deposit,5914.68
23693,720614658,2-13-24 14:28,105.65,Return,AliExpress Return,6020.33
23694,720614658,2-13-24 17:28,359.92,Deposit,Mobile Deposit,6380.25
23695,720614658,2-14-24 21:28,1900,Payment,Rent Payment,4480.25
23696,720614658,2-17-24 12:28,82.56,Purchase,Restaurant,4397.69
23697,720614658,2-27-24 15:28,549.63,OnlineShopping,AliExpress,3848.06
23698,720614658,03-05-24 17:28,511.81,OutgoingTransfer,Bank Transfer,3336.25
23699,720614658,03-05-24 18:28,165.33,OnlineShopping,Target,3170.92
23700,720614658,03-05-24 21:28,6150,IncomingTransfer,Salary,9320.92
23701,720614658,03-06-24 16:28,369.46,Withdrawal,Branch Withdrawal,8951.46
23702,720614658,03-10-24 21:28,266.74,Withdrawal,ATM Withdrawal,8684.72
23703,720614658,03-11-24 20:28,55.68,OutgoingTransfer,Peer-to-Peer Transfer,8629.04
23704,720614658,03-11-24 21:28,3000,Payment,Rent Payment,5629.04
23705,720614658,3-16-24 18:28,528.4,OutgoingTransfer,Bank Transfer,5100.64
23706,720614658,3-16-24 19:28,487.11,Purchase,Grocery,4613.53
23707,720614658,3-17-24 19:28,295.91,OutgoingTransfer,International Transfer,4317.62
23708,720614658,3-18-24 16:28,251.61,Return,AliExpress Return,4569.23
23709,720614658,3-19-24 19:28,350.98,Deposit,Cash Deposit,4920.21
23710,720614658,3-20-24 12:28,523.11,Return,Amazon Return,5443.32
23711,720614658,3-20-24 14:28,97.32,Return,Amazon Return,5540.64
23712,720614658,3-21-24 18:28,549.53,Deposit,Direct Deposit,6090.17
23713,720614658,3-22-24 20:28,456.79,Return,eBay Return,6546.96
23714,720614658,3-25-24 15:28,490.51,OutgoingTransfer,Peer-to-Peer Transfer,6056.45
23715,720614658,3-26-24 9:28,181.61,Deposit,Mobile Deposit,6238.06
23716,720614658,3-27-24 10:28,157.22,Withdrawal,Branch Withdrawal,6080.84
23717,720614658,3-28-24 9:28,170.3,Purchase,Home Improvement,5910.54
23718,720614658,3-31-24 15:28,201.46,Deposit,Cash Deposit,6112
23719,720614658,3-31-24 22:28,75.1,Deposit,Check Deposit,6187.1
23720,720614658,04-01-24 16:28,236.13,Purchase,Gas,5950.97
23721,720614658,04-02-24 20:28,391,Purchase,Entertainment,5559.97
23722,720614658,04-02-24 21:28,6150,IncomingTransfer,Salary,11709.97
23723,720614658,04-05-24 17:28,438.94,Purchase,Home Improvement,11271.03
23724,720614658,04-06-24 15:28,203.98,OutgoingTransfer,International Transfer,11067.05
23725,720614658,04-08-24 17:28,414.35,Payment,Mortgage Payment,10652.7
23726,720614658,04-11-24 13:28,448.35,OutgoingTransfer,International Transfer,10204.35
23727,720614658,4-14-24 21:28,3900,Payment,Rent Payment,6304.35
23728,720614658,4-15-24 18:28,67.2,OnlineShopping,eBay,6237.15
23729,720614658,4-18-24 12:28,85.77,Purchase,Travel,6151.38
23730,720614658,4-20-24 14:28,470.92,Return,eBay Return,6622.3
