TransactionID,CustomerID,TransactionDate,Amount,TransactionType,Description,UpdatedBalance
30422,778888083,4-25-24 10:28,256.13,Purchase,Entertainment,5619.13
30423,778888083,05-01-24 13:28,374.56,Withdrawal,Branch Withdrawal,5244.57
30424,778888083,05-02-24 13:28,207.05,Deposit,Cash Deposit,5451.62
30425,778888083,05-02-24 21:28,306,Purchase,Furniture,5145.62
30426,778888083,05-03-24 9:28,52.24,Deposit,Check Deposit,5197.86
30427,778888083,05-04-24 20:28,121.49,Deposit,Direct Deposit,5319.35
30428,778888083,05-05-24 21:28,4150,IncomingTransfer,Salary,9469.35
30429,778888083,05-09-24 10:28,239.61,Purchase,Entertainment,9229.74
30430,778888083,05-09-24 13:28,285.73,Purchase,Clothing,8944.01
30431,778888083,05-10-24 23:28,391.32,Withdrawal,ATM Withdrawal,8552.69
30432,778888083,5-15-24 21:28,1800,Payment,Rent Payment,6752.69
30433,778888083,5-23-24 21:28,24.33,Return,Etsy Return,6777.02
30434,778888083,5-26-24 13:28,176.9,Payment,Bill Payment,6600.12
30435,778888083,5-30-24 17:28,290.15,Payment,Bill Payment,6309.97
30436,778888083,5-31-24 22:28,80.63,Withdrawal,Mobile App Withdrawal,6229.34
30437,778888083,06-02-24 21:28,39.4,Purchase,Grocery,6189.94
30438,778888083,06-03-24 21:28,4150,IncomingTransfer,Salary,10339.94
30439,778888083,06-10-24 20:28,213.06,IncomingTransfer,Freelance Payment,10553
30440,778888083,06-12-24 19:28,70.01,Purchase,Pharmacy,10482.99
30441,778888083,06-12-24 21:28,2100,Payment,Rent Payment,8382.99
30442,778888083,6-14-24 13:28,236.23,Purchase,Electronics,8146.76
30443,778888083,6-15-24 17:28,100.28,Withdrawal,ATM Withdrawal,8046.48
30444,778888083,6-15-24 22:28,244.63,Purchase,Travel,7801.85
30445,778888083,6-21-24 13:28,157.7,Deposit,Mobile Deposit,7959.55
30446,778888083,6-21-24 17:28,353.89,OnlineShopping,Etsy,7605.66
30447,778888083,6-22-24 13:28,72.19,Deposit,Check Deposit,7677.85
30448,778888083,6-27-24 23:28,394.16,Deposit,Check Deposit,8072.01
30449,778888083,07-01-24 12:28,295.39,Withdrawal,ATM Withdrawal,7776.62
30450,778888083,07-04-24 16:28,65.99,Deposit,Cash Deposit,7842.61
30451,778888083,07-04-24 21:28,4150,IncomingTransfer,Salary,11992.61
30452,778888083,07-06-24 21:28,178.81,Return,AliExpress Return,12171.42
30453,778888083,07-09-24 21:28,53.07,Withdrawal,Mobile App Withdrawal,12118.35
30454,778888083,07-11-24 14:28,115.17,Withdrawal,Branch Withdrawal,12003.18
30455,778888083,7-13-24 17:28,34.74,Withdrawal,Branch Withdrawal,11968.44
30456,778888083,7-13-24 22:28,385.25,OutgoingTransfer,Peer-to-Peer Transfer,11583.19
30457,778888083,7-14-24 11:28,138.12,Purchase,Travel,11445.07
30458,778888083,7-15-24 11:28,298.77,Purchase,Restaurant,11146.3
30459,778888083,7-16-24 21:28,2600,Payment,Rent Payment,8546.3
15231,715705683,1-25-24 18:28,11.41,Payment,Mortgage Payment,691.3100448
15232,715705683,1-26-24 9:28,119.1,Payment,Loan Payment,572.2100448
15233,715705683,1-27-24 11:28,243.75,OutgoingTransfer,Bank Transfer,328.4600448
15234,715705683,1-29-24 11:28,30.47,Deposit,Check Deposit,358.9300448
15235,715705683,1-29-24 21:28,48.83,Purchase,Clothing,310.1000448
15236,715705683,1-31-24 13:28,86.11,Withdrawal,Mobile App Withdrawal,223.9900448
15237,715705683,1-31-24 20:28,103.7,Withdrawal,Mobile App Withdrawal,120.2900448
15238,715705683,02-03-24 14:28,71.63,Purchase,Gas,48.66004479
15239,715705683,02-04-24 15:28,24.77,Withdrawal,ATM Withdrawal,23.89004479
15240,715705683,02-04-24 16:28,184.73,Withdrawal,Mobile App Withdrawal,-160.8399552
15241,715705683,02-04-24 21:28,2350,IncomingTransfer,Salary,2189.160045
15242,715705683,02-05-24 23:28,128.55,Payment,Bill Payment,2060.610045
15243,715705683,02-06-24 22:28,229.69,Purchase,Travel,1830.920045
15244,715705683,02-09-24 14:28,34.8,Purchase,Clothing,1796.120045
15245,715705683,02-09-24 21:28,1200,Payment,Credit Card Payment,596.1200448
15246,715705683,2-14-24 11:28,113.05,Withdrawal,Branch Withdrawal,483.0700448
15247,715705683,2-16-24 23:28,66.03,OnlineShopping,Etsy,417.0400448
15248,715705683,2-17-24 21:28,1400,Payment,Rent Payment,-982.9599552
15249,715705683,2-19-24 10:28,21.59,Deposit,Cash Deposit,-961.3699552
15250,715705683,2-20-24 16:28,109.81,Payment,Mortgage Payment,-1071.179955
15251,715705683,2-24-24 19:28,238.15,Payment,Loan Payment,-1309.329955
15252,715705683,2-25-24 14:28,10.42,Deposit,Direct Deposit,-1298.909955
15253,715705683,2-27-24 11:28,98.62,OnlineShopping,Target,-1397.529955
15254,715705683,2-27-24 19:28,99.78,Purchase,Travel,-1497.309955
15255,715705683,03-01-24 21:28,207.34,Deposit,Mobile Deposit,-1289.969955
15256,715705683,03-02-24 12:28,95.18,Purchase,Travel,-1385.149955
15257,715705683,03-02-24 12:28,140.32,Withdrawal,Mobile App Withdrawal,-1525.469955
15258,715705683,03-03-24 11:28,92.07,OutgoingTransfer,Wire Transfer,-1617.539955
15259,715705683,03-03-24 14:28,42.04,Withdrawal,Mobile App Withdrawal,-1659.579955
15260,715705683,03-04-24 21:28,2350,IncomingTransfer,Salary,690.4200448
15261,715705683,03-08-24 12:28,73.65,OnlineShopping,Walmart,616.7700448
15262,715705683,03-09-24 21:28,1500,Payment,Credit Card Payment,-883.2299552
15263,715705683,03-12-24 13:28,232.85,Purchase,Travel,-1116.079955
15264,715705683,3-16-24 22:28,166.44,Purchase,Clothing,-1282.519955
15265,715705683,3-18-24 21:28,1400,Payment,Rent Payment,-2682.519955
15266,715705683,3-22-24 18:28,52.5,Payment,Loan Payment,-2735.019955
15267,715705683,3-22-24 23:28,12.36,OutgoingTransfer,Peer-to-Peer Transfer,-2747.379955
15268,715705683,3-27-24 21:28,47.96,Deposit,Direct Deposit,-2699.419955
15269,715705683,3-27-24 21:28,21.63,Purchase,Gas,-2721.049955
15270,715705683,3-29-24 13:28,105.31,Purchase,Entertainment,-2826.359955
15271,715705683,3-30-24 18:28,111.97,Payment,Mortgage Payment,-2938.329955
15272,715705683,3-31-24 14:28,184.43,Withdrawal,Mobile App Withdrawal,-3122.759955
15273,715705683,04-02-24 12:28,223.7,Return,Store Return,-2899.059955
15274,715705683,04-04-24 21:28,240.96,Deposit,Cash Deposit,-2658.099955
15275,715705683,04-05-24 21:28,2350,IncomingTransfer,Salary,-308.0999552
15276,715705683,04-07-24 16:28,21.55,OutgoingTransfer,Bank Transfer,-329.6499552
15277,715705683,04-10-24 21:28,1300,Payment,Credit Card Payment,-1629.649955
15278,715705683,4-17-24 21:28,1200,Payment,Rent Payment,-2829.649955
15279,715705683,4-23-24 19:28,10.62,Withdrawal,ATM Withdrawal,-2840.269955
15280,715705683,4-23-24 19:28,245.74,OnlineShopping,Walmart,-3086.009955
15281,715705683,4-26-24 16:28,142.18,Purchase,Clothing,-3228.189955
15282,715705683,4-30-24 19:28,89.33,OutgoingTransfer,Bank Transfer,-3317.519955
15283,715705683,05-03-24 21:28,2350,IncomingTransfer,Salary,-967.5199552
15284,715705683,05-07-24 22:28,212.14,Purchase,Electronics,-1179.659955
15285,715705683,05-08-24 21:28,1300,Payment,Credit Card Payment,-2479.659955
15286,715705683,05-09-24 12:28,72.88,Payment,Mortgage Payment,-2552.539955
15287,715705683,05-09-24 12:28,177.47,Deposit,Direct Deposit,-2375.069955
15288,715705683,05-10-24 21:28,900,Payment,Rent Payment,-3275.069955
15289,715705683,05-12-24 10:28,94.57,Payment,Mortgage Payment,-3369.639955
15290,715705683,05-12-24 22:28,143.88,Purchase,Clothing,-3513.519955
15291,715705683,5-13-24 22:28,48.34,Deposit,Cash Deposit,-3465.179955
15292,715705683,5-15-24 11:28,96.95,Purchase,Grocery,-3562.129955
15293,715705683,5-16-24 18:28,111.75,Payment,Loan Payment,-3673.879955
15294,715705683,5-18-24 19:28,23.18,Return,Walmart Return,-3650.699955
15295,715705683,5-22-24 15:28,138.85,Withdrawal,Mobile App Withdrawal,-3789.549955
15296,715705683,5-24-24 15:28,105.78,Payment,Mortgage Payment,-3895.329955
15297,715705683,5-24-24 19:28,202.8,Purchase,Electronics,-4098.129955
15298,715705683,5-25-24 12:28,151.13,Return,AliExpress Return,-3946.999955
15299,715705683,5-30-24 10:28,139.13,Purchase,Grocery,-4086.129955
15300,715705683,06-03-24 12:28,202.32,OnlineShopping,Amazon,-4288.449955
15301,715705683,06-05-24 21:28,2350,IncomingTransfer,Salary,-1938.449955
15302,715705683,06-08-24 12:28,121.51,OutgoingTransfer,Peer-to-Peer Transfer,-2059.959955
15303,715705683,06-09-24 16:28,226.27,OnlineShopping,AliExpress,-2286.229955
15304,715705683,06-10-24 10:28,211.99,Purchase,Furniture,-2498.219955
15305,715705683,06-10-24 21:28,1300,Payment,Credit Card Payment,-3798.219955
15306,715705683,06-12-24 19:28,208.12,Purchase,Clothing,-4006.339955
15307,715705683,06-12-24 21:28,700,Payment,Rent Payment,-4706.339955
15308,715705683,6-13-24 12:28,243.02,OutgoingTransfer,International Transfer,-4949.359955
15309,715705683,6-17-24 20:28,166.11,Withdrawal,Branch Withdrawal,-5115.469955
15310,715705683,6-29-24 15:28,12.23,Deposit,Check Deposit,-5103.239955
15311,715705683,07-02-24 19:28,135.16,Withdrawal,ATM Withdrawal,-5238.399955
15312,715705683,07-05-24 21:28,2350,IncomingTransfer,Salary,-2888.399955
15313,715705683,07-06-24 16:28,124.39,Deposit,Mobile Deposit,-2764.009955
15314,715705683,07-08-24 20:28,14.33,Purchase,Clothing,-2778.339955
15315,715705683,07-09-24 19:28,40.08,OutgoingTransfer,International Transfer,-2818.419955
15316,715705683,07-10-24 21:28,1600,Payment,Credit Card Payment,-4418.419955
15317,715705683,07-12-24 9:28,155.65,Return,Target Return,-4262.769955
15318,715705683,7-14-24 21:28,1200,Payment,Rent Payment,-5462.769955
