CustomerID,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,jobs,Total_Trans_Ct,Total_Trans_Amt,Ocak_Trans_Ct,Subat_Trans_Ct,Mart_Trans_Ct,Nisan_Trans_Ct,Mayis_Trans_Ct,Haziran_Trans_Ct,Temmuz_Trans_Ct,Ocak_Trans_Amt,Subat_Trans_Amt,Mart_Trans_Amt,Nisan_Trans_Amt,Mayis_Trans_Amt,Haziran_Trans_Amt,Temmuz_Trans_Amt,credit_card_tran_ct,credit_card_tran_Amt,credit_card_tran_ct_1,credit_card_tran_ct_2,credit_card_tran_ct_3,credit_card_tran_ct_4,credit_card_tran_ct_5,credit_card_tran_ct_6,credit_card_tran_ct_7,credit_card_tran_Amt_1,credit_card_tran_Amt_2,credit_card_tran_Amt_3,credit_card_tran_Amt_4,credit_card_tran_Amt_5,credit_card_tran_Amt_6,credit_card_tran_Amt_7
713815383,53,M,1,High School,Single,$80K - $120K,Blue,36,3,2,2,11778,0,11778,0.603,0.375,0.229565574,entrepreneur,56,84684.29,2,14,7,11,9,9,4,940.99,17618.84,11885.16,13355.43,12866.75,15285.47,12731.65,99,32445.88,6,15,25,16,26,11,0,1872.79,3747.96,7777.36,5825.65,9832.31,3389.81,0
713872008,49,F,1,High School,Married,Less than $40K,Blue,42,1,3,1,2215,1347,868,0.655,0.636,0.308953725,blue-collar,90,34580.52,7,23,13,14,8,13,12,822.36,6805.84,5519.32,6100.24,4529.47,5228.63,5574.66,101,8211.99,3,13,27,15,27,8,8,660.24,1260.85,1462.04,525.69,1630.02,1156.88,1516.27
713895633,56,F,1,High School,Unknown,$40K - $60K,Blue,36,2,1,3,8331,0,8331,0.705,0.689,0.223158384,technician,115,62498.36,11,16,23,20,15,12,18,2600.34,10490.91,11211.23,10847.29,9899.62,7936.67,9512.3,63,22309.59,9,19,11,10,10,4,0,1730.55,5162.2,2300.28,4430.14,6092.27,2594.15,0
713902983,42,F,3,High School,Married,Less than $40K,Blue,36,4,3,1,1676,1372,304,0.522,0.571,0.391129177,blue-collar,95,43135.85,7,19,13,12,20,13,11,879.8,7580.14,7301.07,6940.83,8258.29,6261.98,5913.74,84,7866.39,4,14,18,19,12,15,2,368.85,842.99,1324.61,2053,1550.04,1642.92,83.98
713908683,51,M,1,Unknown,Single,$80K - $120K,Blue,41,6,2,2,18749,1314,17435,0.711,0.435,0.031564928,self-employed,51,86146.57,2,9,9,12,7,7,5,913.78,13273.91,15118.52,17100.3,12524.43,14510.33,12705.3,88,7101.73,5,12,21,13,16,13,8,612.76,1200.46,955.71,778.97,1413.88,1334.7,805.25
713929533,36,F,3,College,Married,Less than $40K,Blue,36,2,2,2,1707,0,1707,0.319,0.529,0.250144015,housemaid,64,28291.69,7,8,12,12,10,9,6,870.98,4312.87,5066.21,4809.28,4887.62,4267.99,4076.74,60,5123.95,5,8,18,7,15,7,0,239.28,534.89,847.97,1271.2,1797.79,432.82,0
714002658,49,M,2,Unknown,Married,$120K +,Blue,34,5,4,2,27732,1623,26109,0.452,0.722,0.032082973,sales,49,164293.75,0,6,7,11,10,11,4,0,26671.99,27026.87,30022.04,26214.91,30223.86,24134.08,73,10676.7,3,5,12,13,8,15,17,1363.42,872.29,1995,2414.63,836.92,1931.03,1263.41
714077583,43,M,3,Post-Graduate,Married,$40K - $60K,Platinum,31,2,3,4,23981,593,23388,0.987,0.512,0.011567526,sales,83,50388.34,9,16,13,14,13,8,10,1518.6,8916.67,7896.38,9548.09,7542.41,7115.61,7850.58,93,3328.81,7,10,12,9,16,25,14,271.09,424.97,533.44,529.23,704.75,511.53,353.8
714120258,37,M,2,Uneducated,Divorced,$80K - $120K,Blue,36,3,3,2,2281,1677,604,1.027,1.071,0.346038653,self-employed,76,97724.46,4,11,14,14,11,12,10,2307.12,14479.35,17738.77,16256.61,15796.65,15626.8,15519.16,76,9471.77,2,6,7,10,22,20,9,237.73,1561.13,2558.03,772.21,1048.4,2756.93,537.34
714139308,53,M,3,Uneducated,Married,$60K - $80K,Blue,42,2,5,1,1438.3,0,1438.3,0.895,0.841,0.241831213,sales,93,78918.21,7,11,15,19,20,13,8,2533.75,13056.2,13266.06,13162.73,13779.55,12500.54,10619.38,76,4173.91,7,12,22,10,11,14,0,312.85,391.89,927.74,778.39,1063.74,699.3,0
714171108,48,F,3,Graduate,Divorced,$40K - $60K,Blue,39,6,2,3,2115,1141,974,0.616,0.538,0.234546493,admin.,38,42588.59,2,6,7,7,6,5,5,354.82,7012.76,7329.31,7100.33,7158.59,6557.3,7075.48,81,5952.79,2,16,13,17,12,15,6,67.01,1718.43,513.22,793.07,1386.41,885.23,589.42
714230808,36,F,4,College,Married,Less than $40K,Blue,36,6,4,1,2466,1750,716,0.774,0.767,0.33783286,housemaid,94,46438.31,2,16,16,18,12,19,11,263.24,7182.26,8429.49,7772.23,7236.87,8279.07,7275.15,103,9997.15,6,17,13,21,16,20,10,367.95,1015.23,2032.76,1772.54,1824.15,1367.35,1617.17
714320358,38,F,2,College,Single,Less than $40K,Blue,33,2,1,2,2569,1288,1281,1.009,0.931,0.221694888,artist,74,42042.57,3,9,13,17,16,11,5,291.94,6588,7537.94,7705.5,7273.64,6680.91,5964.64,93,6834.41,8,15,13,27,14,8,8,459.88,937.29,976.34,1572.18,898.9,1244.15,745.67
714365883,51,F,4,Uneducated,Unknown,Less than $40K,Blue,40,3,3,4,7093,918,6175,0.56,0.744,0.064325744,blue-collar,93,30768.07,8,12,15,14,18,17,9,1123.35,4547.03,5209.78,4469.75,5839.99,5188.09,4390.08,91,5475.15,8,17,8,9,13,21,15,286.91,754.9,997.8,963.92,563.46,1389.02,519.14
714388158,36,F,2,Uneducated,Divorced,Unknown,Blue,36,3,2,1,14304,699,13605,0.549,0.521,0.023463716,sales,91,65939.87,5,9,14,14,23,15,11,1454.48,9289.44,10689.74,10922.48,12858.87,10131.22,10593.64,79,4027.5,4,16,9,13,8,17,12,77.98,866,869.35,720.2,343.49,674.25,476.23
714492783,46,F,4,Uneducated,Married,Less than $40K,Blue,36,3,3,3,1438.3,0,1438.3,0.346,0.407,0.237510719,blue-collar,50,34464.01,4,7,7,13,6,8,5,644.38,4865.97,5879.42,6105.77,5371.69,6069.48,5527.3,82,4099.34,6,18,24,20,9,5,0,329.07,757.14,686.6,735.48,1320.67,270.38,0
714499908,45,F,3,Unknown,Married,$40K - $60K,Blue,31,5,5,3,2016,1303,713,0.599,0.615,0.29453497,sales,81,56619.42,6,14,8,12,12,19,10,1102.24,9739.75,7783.19,10378.21,9012.24,10345.18,8258.61,68,7125.39,7,10,10,9,9,14,9,832.05,383.41,1154.24,1704.33,662.15,1154.52,1234.69
714537258,48,M,3,Doctorate,Married,$60K - $80K,Blue,36,3,2,1,8876,1132,7744,0.844,0.814,0.067363396,management,96,88720.72,8,17,18,12,16,17,8,2347.78,15087.76,14447.1,14585.66,15678.81,14203.95,12369.66,90,7175.01,7,21,13,8,20,15,6,372.15,1270.62,1252.88,786.25,1336.3,1440.74,716.07
714614133,53,F,3,Unknown,Married,Less than $40K,Blue,36,3,3,3,2819,0,2819,0.4,0.444,0.24307142,unknown,51,28782.11,3,11,7,8,8,8,6,473.86,5164.44,4752.33,4683.29,4345.57,4822.14,4540.48,81,8222.62,4,22,16,14,15,10,0,78.08,2024.69,1634.96,2062.55,1435.85,986.49,0
714724908,41,F,1,Uneducated,Married,$40K - $60K,Blue,36,3,4,1,2235,1688,547,0.631,0.795,0.372678971,sales,97,61218.68,3,17,19,19,10,18,11,532.42,10005.28,11801.77,10160.75,8917.25,10544.95,9256.26,71,9995.25,3,10,22,11,16,5,4,539.92,1294.89,1811.3,2036.99,2461.65,877.32,973.18
714816258,37,M,2,Graduate,Single,$60K - $80K,Blue,36,4,2,2,7638,947,6691,0.682,0.611,0.060134088,entrepreneur,76,70539.06,2,13,8,20,15,7,11,444.57,11519.98,10134.1,14003.83,12166.37,10770.18,11500.03,107,5511.65,2,19,18,13,23,17,15,74.62,980.32,1382.4,520.39,868.06,545,1140.86
714831033,54,M,5,Graduate,Married,$80K - $120K,Blue,47,4,1,3,6065,1728,4337,0.417,0.688,0.147118989,management,45,86114.14,2,4,9,10,7,9,4,897.26,12776.14,16169.01,15765.49,13743.04,14044.04,12719.16,76,10707.32,1,10,13,12,18,10,12,80.56,2629.71,1103.21,1589.07,1436.53,2071.21,1797.03
714888633,50,M,1,Graduate,Married,$80K - $120K,Blue,42,3,3,4,4051,1183,2868,0.794,0.629,0.164016087,management,75,118937.67,4,13,10,17,9,15,7,2220.77,20913.09,19682.22,22521.64,16786.95,20635.39,16177.61,91,7973.15,3,14,12,15,23,16,8,312.54,1425.33,1320.22,1035.56,1199.38,2048.68,631.44
714926508,52,M,2,Graduate,Married,$80K - $120K,Silver,45,5,4,2,34516,1938,32578,0.807,0.438,0.027277325,management,64,110589.33,3,13,7,9,11,12,9,1120.09,19566.76,16466.21,18138.19,18686.64,19174.32,17437.12,63,11298.05,2,4,12,8,11,15,11,751.37,1447.13,3071.92,1623.09,1585.71,1951.81,867.02
715004808,49,F,2,High School,Married,Less than $40K,Blue,39,5,3,1,2992,1845,1147,0.707,0.75,0.291938781,blue-collar,102,47071.82,4,20,23,20,12,15,8,466.86,7593.29,8750.51,8520.04,7173.25,7726.07,6841.8,116,10481.77,6,23,13,11,26,21,16,309.47,1962.63,1248.59,1980.06,1624.29,1708.39,1648.34
715033533,43,F,2,High School,Married,Less than $40K,Blue,37,4,2,2,3125,2517,608,0.73,0.732,0.367457867,blue-collar,89,47404.6,2,11,15,21,14,13,13,404.84,7356.76,8050.02,8442.22,8208.24,7739.32,7203.2,74,13779.67,3,15,13,10,22,6,5,150.33,3247.32,3420.95,834.64,2244.17,2196.68,1685.58
715047333,57,F,1,High School,Married,Unknown,Blue,36,5,2,3,1734,980,754,0.639,0.917,0.28727797,unemployed,92,22246.14,7,11,13,14,16,19,12,1569.31,2473.32,2896.12,4165.73,3841.41,4842.09,2458.16,78,5977.68,1,17,10,12,13,11,14,4.98,1084.85,1392.66,1055.07,758.21,655.75,1026.16
715072533,41,F,3,Unknown,Unknown,$40K - $60K,Blue,36,2,6,2,4451,0,4451,0.726,0.974,0.188594511,sales,87,47849.87,6,14,21,10,11,14,11,1130.78,7674.17,9601.72,7336.28,8199.43,7588.51,6318.98,93,10073.21,7,18,24,19,16,9,0,549.72,2045.09,1369.11,2537.52,2319.13,1252.64,0
715077483,47,F,3,Doctorate,Married,Less than $40K,Blue,36,4,3,4,1438.3,772,666.3,1.451,0.905,0.266816728,engineer,58,32875.18,5,5,13,9,10,12,4,518.2,4769.1,6334.31,5995.7,5425.26,5336.28,4496.33,70,4605.15,5,8,10,18,13,8,8,622.8,230.56,928.67,768.82,803.9,790.3,460.1
715129983,46,F,3,Graduate,Divorced,Unknown,Blue,36,1,3,2,3515,0,3515,0.876,0.841,0.205981271,engineer,128,49727.9,14,21,17,19,24,21,12,4365.21,8985.34,7169.61,7665.61,8843.12,7625.29,5073.72,101,8688.29,11,17,21,25,24,3,0,555.21,1072.73,1463.99,1747.45,2502.76,1346.15,0
715154058,49,F,0,Unknown,Married,Less than $40K,Blue,39,1,3,3,4982,2517,2465,0.903,0.857,0.292857453,services,83,44687.49,3,12,19,15,9,13,12,284.28,7249.25,7928.43,7910.56,7048.39,7272.46,6994.12,72,17508.19,8,15,11,17,7,11,3,805.96,2976.65,4172.75,2356.52,1643.58,4598.64,954.09
715327683,45,F,4,Post-Graduate,Single,Less than $40K,Blue,36,1,3,3,4477,2517,1960,1.022,0.486,0.286470106,unemployed,55,7180.47,4,13,6,15,9,4,4,478.85,1862.87,722.06,1989.37,1318.82,525.83,282.67,101,15390.32,4,25,16,17,17,14,8,692.91,3370.17,1619.22,2628.37,2265.81,3611.09,1202.75
715340733,39,M,1,High School,Unknown,$40K - $60K,Blue,28,5,2,4,2222,0,2222,0.843,0.722,0.242465122,technician,74,40845.72,1,10,16,12,15,14,6,262.73,6066.46,7153.5,7220.08,7993.24,6742.17,5407.54,59,6465.09,4,9,7,7,17,15,0,537.26,498.96,2045.51,1185.25,967.31,1230.8,0
715356258,42,F,3,Unknown,Married,Less than $40K,Blue,36,4,2,1,2281,1548,733,0.739,0.857,0.327891276,housemaid,96,36683.83,5,16,17,15,15,16,12,742.47,6258.88,6958.52,5363.47,5951.88,5942.96,5465.65,92,8975.04,5,21,21,11,14,14,6,848.56,1085.34,1355.3,1986.01,935.93,2282.79,481.11
715395933,44,F,3,College,Unknown,Unknown,Blue,35,5,2,2,11238,2336,8902,0.911,0.892,0.115844382,engineer,88,71811.71,8,13,15,19,9,16,8,1078.65,12131.48,11964.62,13849.32,10687.8,11633.32,10466.52,93,15622.31,4,4,24,10,16,19,16,2659.19,408.69,5189.64,1287.88,1463.52,2898.52,1714.87
715436883,48,F,3,Post-Graduate,Married,Less than $40K,Blue,36,2,2,1,2490,1582,908,0.76,0.623,0.357587684,unemployed,86,11638.5,6,15,10,19,14,15,7,936.44,2019.05,1326.32,2310.23,1776.26,1985.35,1284.85,83,10684.72,1,17,7,20,13,11,14,12.92,1925.4,1929.38,1760.59,2529.19,1093.81,1433.43
715482483,26,M,0,High School,Single,Unknown,Blue,36,5,2,3,3184,1421,1763,0.712,0.439,0.202571451,unknown,77,46117.5,1,13,17,13,12,15,6,389.24,7416.83,9127,8439.62,7110.56,7891.27,5742.98,77,7739.85,4,15,15,14,11,9,9,195.94,990.32,1472.1,1716.94,1686.83,1127.94,549.78
715485483,39,F,5,Graduate,Married,Less than $40K,Blue,36,3,3,3,3664,0,3664,0.419,0.913,0.238482305,housemaid,56,28453.19,3,6,5,14,11,9,8,491.43,4121.42,4006.98,4748.99,4981.85,5013.54,5088.98,79,10485.59,3,18,17,22,10,9,0,432.56,3036.7,1869.94,2135.1,1308.19,1703.1,0
715551783,54,F,2,Uneducated,Married,Unknown,Blue,42,1,1,3,24927,1273,23654,0.743,0.687,0.023950034,self-employed,131,104009.21,9,29,21,16,24,18,14,1448.28,18394.38,15937.16,15776.7,18726.74,17220.92,16505.03,98,7164.03,6,18,14,19,24,12,5,271.49,1141.79,1487.38,1168.82,1404.79,1068.44,621.32
715640358,43,M,3,High School,Single,$40K - $60K,Blue,36,6,3,3,4112,768,3344,0.413,0.429,0.100718223,technician,58,43095.68,2,6,9,11,14,8,8,641.65,6451.24,7398.48,7529.22,7673.13,6940.13,6461.83,90,4969.84,3,10,12,24,13,13,15,60.99,1460.23,390.38,965.31,637.99,1099.81,355.13
715705683,56,F,1,Graduate,Single,Less than $40K,Blue,36,4,3,2,1936,1101,835,0.984,0.892,0.250521264,engineer,88,37315.15,7,17,18,10,17,11,8,643.37,6381.62,6836.05,5824.08,6268.85,5741.57,5619.61,91,5820.11,3,7,16,13,26,20,6,518.74,521.09,1044.99,1187.19,1216.65,1073.94,257.51
715710708,50,M,2,Unknown,Married,$60K - $80K,Blue,37,6,3,2,18085,747,17338,0.681,0.52,0.017529536,self-employed,94,75854.21,4,17,15,14,14,20,10,1351.15,12635.34,13509.31,11690.06,11724.57,14225.83,10717.95,109,3804.26,6,18,16,21,19,14,15,124.87,406.4,827.82,585.65,750.88,750.01,358.63
715745508,51,F,4,Graduate,Single,Unknown,Blue,34,3,1,2,11221,1279,9942,1.116,1.647,0.055907153,engineer,63,69245.44,4,9,10,13,14,8,5,1482.94,11272.42,11155.69,12395.11,11699.33,10764.66,10475.29,117,7528.01,9,20,24,19,20,21,4,187.97,1178.78,1677.22,796.5,1766.05,1588.39,333.1
715760733,58,M,4,High School,Married,$40K - $60K,Blue,47,6,3,4,7803,1885,5918,0.531,0.316,0.110463497,services,43,49197.5,2,7,7,8,8,6,5,172.34,8401.4,8546.2,7675.4,8259.21,8041.78,8101.17,105,10343.36,6,23,21,21,13,20,1,756,2839.66,1253.55,1605.86,1102.93,2689.2,96.16
715767033,56,F,3,College,Single,Unknown,Blue,36,5,1,3,1438.3,0,1438.3,0.76,0.627,0.233933,engineer,95,31296.19,3,13,15,19,17,16,12,797.34,4809.65,4910.83,6462.75,5256.83,5218.64,3840.15,63,4037.59,5,16,10,8,13,11,0,332.74,707.89,734.58,466.95,1289.86,505.57,0
715769958,53,F,3,Unknown,Married,$40K - $60K,Blue,39,3,2,2,4855,1912,2943,0.606,0.763,0.19378493,unknown,122,78442.75,9,19,19,23,19,18,15,1945.37,12559.18,13382.16,13355.49,13139.22,12409.65,11651.68,86,11289.91,1,11,11,13,22,15,13,33.92,1671.12,2137.54,1389.12,3101.18,1153.7,1803.33
715812258,45,M,2,High School,Married,$80K - $120K,Blue,34,5,5,2,12518,1539,10979,0.645,0.833,0.063197729,self-employed,51,94995.62,1,12,9,9,11,4,5,485.23,17610.17,16061.92,16747.07,16639.37,12890.47,14561.39,87,9493.31,5,13,6,17,19,22,5,754.28,1286.31,1525.82,1859.82,1586.51,2109.22,371.35
715893633,47,F,4,Doctorate,Single,Less than $40K,Blue,36,4,3,2,2193,1084,1109,0.974,0.761,0.236647667,engineer,99,41809,3,19,18,12,20,14,13,326.61,7727.8,7213.24,6191.13,7026.72,6919.47,6404.03,84,6227.62,5,15,15,13,14,13,9,779.63,414.8,976.05,1399.56,522.38,1429.13,706.07
715932708,41,M,3,Unknown,Unknown,$60K - $80K,Blue,36,4,3,1,5813,1614,4199,0.696,0.875,0.1350205,self-employed,93,78371.15,4,14,13,15,17,21,9,627.55,11713.65,12602.58,12613.25,14555.02,15390.66,10868.44,66,9418.49,2,10,10,12,9,13,10,359.92,2565.99,1395.61,1634.7,498.55,1441.54,1522.18
715937133,64,F,1,Uneducated,Married,$40K - $60K,Blue,52,6,2,2,4999,2299,2700,0.716,0.5,0.254140161,retired,66,71205.41,5,11,7,13,13,12,5,1213.46,11614.78,11114.09,12354.96,12483.59,11052.62,11371.91,77,15245.36,4,18,23,18,2,8,4,174.96,2660.07,3008.49,3964.8,232.16,2961.38,2243.5
715976433,42,M,3,High School,Unknown,Less than $40K,Blue,31,4,2,4,7802,1885,5917,0.643,0.744,0.137139409,blue-collar,93,50570.51,5,10,16,9,19,23,11,642.26,7566.39,9266.83,7575.49,8837.72,8699.67,7982.15,80,12839.54,2,16,11,13,16,8,14,1619.3,1409.36,2772.21,1072.22,3123.49,1225.2,1617.76
716099958,39,F,5,Unknown,Married,$40K - $60K,Blue,31,3,3,6,3333,1867,1466,0.947,0.282,0.268739374,sales,68,63907.85,2,12,14,8,16,9,7,391.73,10735.56,11081.29,10460.75,11247.31,10532.07,9459.14,78,10748.5,1,10,14,15,13,20,5,75.42,2233.57,2092.99,1665.26,1370.17,2093.53,1217.56
716194683,41,M,4,Graduate,Divorced,$40K - $60K,Blue,30,4,2,3,2334,1138,1196,0.826,0.714,0.237121537,admin.,66,56381.36,3,14,11,11,9,14,4,814.53,10571.49,8702.39,9241.77,8896.07,9746.38,8408.73,99,6641.3,4,23,19,13,21,12,7,223.02,1074.9,1175.91,1214.09,972.26,1099.01,882.11
716238483,59,M,0,College,Married,$80K - $120K,Blue,50,3,2,3,12918,2352,10566,1.008,0.9,0.09115859,artist,94,123641.72,3,17,19,10,18,18,9,1350.54,20367.88,22282.5,18609.84,23179.83,21466.9,16384.23,81,14131.04,7,14,14,8,21,16,1,941.13,2122.12,2413.28,2864.96,2289.55,3326.95,173.05
716322783,47,F,3,Unknown,Married,Less than $40K,Blue,37,2,2,2,2154,1628,526,0.665,0.762,0.361849273,services,92,45031.37,4,15,19,14,16,12,12,487.67,7255.07,7943.92,7450.63,7629.51,6500.7,7763.87,92,9353.08,7,11,9,13,18,20,14,578.59,1052.76,2980.39,1064.77,1464.89,1584.23,627.45
716430933,46,F,4,Unknown,Single,Less than $40K,Blue,36,2,1,2,3973,0,3973,0.89,0.819,0.263416813,services,143,34003.4,9,28,26,20,22,27,11,1104,6155.07,5635.62,5226.4,5772.61,6229.01,3880.69,46,12558.66,0,8,7,11,14,6,0,0,3036.96,2611.71,3038.14,2888.11,983.74,0
716447733,32,M,3,Graduate,Married,$40K - $60K,Blue,18,5,3,3,6407,963,5444,1.052,0.72,0.070635503,sales,61,55288.91,4,6,12,9,12,8,10,681.76,8500.46,9440.89,8643.59,9951.27,8666.91,9404.03,106,5430.74,7,21,15,18,16,18,11,303.94,907.68,409.7,801.43,1411.75,1377.52,218.72
716474358,43,F,3,Unknown,Married,Less than $40K,Blue,35,5,3,2,1721,729,992,0.902,0.644,0.190510846,housemaid,92,28690.94,7,21,18,16,12,12,6,865.97,5681.15,5501.11,4537.16,4267.91,4398.36,3439.28,70,3934.43,2,12,9,18,12,13,4,31.82,558.05,620.04,1071.92,489.4,1010.59,152.61
716486508,45,F,3,High School,Married,$40K - $60K,Blue,37,6,2,2,3399,0,3399,0.991,0.66,0.221137099,technician,90,45680.67,5,12,20,15,17,9,12,403.6,6755.22,8905.95,6997.69,8645.25,7027.16,6945.8,92,9019.74,2,6,20,26,28,10,0,115.01,2133.47,2596.36,1566.73,1574.9,1033.27,0
716602683,49,F,3,Graduate,Married,$40K - $60K,Blue,36,3,3,2,5678,2082,3596,0.83,0.707,0.193332012,admin.,88,58700.08,3,10,19,19,13,14,10,321.28,9294.72,10246.16,10904.99,9566.28,10222.35,8144.3,98,13172.87,9,25,19,14,14,12,5,661.36,2112.47,2523.27,1677.33,2186.97,3340.81,670.66
716660583,45,M,0,Graduate,Single,$40K - $60K,Blue,37,4,5,2,10271,1746,8525,0.661,0.6,0.085315776,admin.,90,67127.49,5,19,20,14,13,10,9,1338.1,12052.84,12115.7,11382.03,10310.42,10095.79,9832.61,94,10515.34,9,13,14,12,17,17,12,357.69,1744.64,3246.19,719,2252.08,1354.14,841.6
716689383,39,F,2,Graduate,Married,$40K - $60K,Blue,26,4,1,1,3649,929,2720,0.633,0.75,0.129606513,admin.,95,61653.97,6,16,18,19,14,14,8,1091.08,9820.45,10838.32,10498.82,10286.36,10555.91,8563.03,94,5675.21,7,16,19,9,21,20,2,505.46,712.75,1345.23,1120.77,674.27,1245.97,70.76
716708583,54,M,4,Graduate,Married,$120K +,Blue,36,2,3,5,7684,0,7684,0.61,0.789,0.205049887,management,80,172408.16,0,17,17,16,11,12,7,0,30023.64,28987.2,29083.69,30653.79,29682.98,23976.86,51,18907.24,5,8,10,10,9,9,0,2156.69,1445.74,6729.36,3671.94,1643,3260.51,0
716709858,34,F,1,Uneducated,Unknown,Less than $40K,Blue,25,1,2,3,3074,0,3074,0.718,0.688,0.19557417,blue-collar,66,24692.93,6,9,10,15,11,9,6,421.35,3892.17,4067.55,4779.76,4330.02,4024.61,3177.47,59,7214.34,3,7,5,9,18,17,0,257.11,2144.61,1035.21,1597.07,1160.89,1019.45,0
716725008,49,M,4,High School,Married,$80K - $120K,Blue,40,2,3,2,7667,2191,5476,0.682,0.679,0.142098496,technician,112,120719.94,6,12,23,20,23,15,13,2685.7,15794.4,20218.74,21909.81,20796,20375.59,18939.7,94,13073.63,2,19,19,11,10,16,17,150.11,2393.54,2072.72,3155.59,1677.42,2512.42,1111.83
716742483,38,F,1,Graduate,Single,Less than $40K,Blue,29,2,3,3,7504,1134,6370,0.67,0.449,0.07816931,entrepreneur,118,47854.89,7,27,22,21,18,16,7,752.32,9221.4,8212.7,8364.04,7706.17,7712.83,5885.43,72,7038.99,2,16,12,9,5,12,16,166.53,1177.71,728.87,1617.42,1221.82,1397.97,728.67
716754783,43,M,4,High School,Married,$120K +,Blue,30,3,2,3,17228,1331,15897,0.519,0.375,0.036413784,sales,62,132709.23,3,7,11,10,11,15,5,1569.54,20734.42,22323.38,20836.33,22458.59,25307.64,19479.33,92,7528.04,13,14,16,9,12,17,11,447.92,845.08,1553.6,1081.21,1171.84,1244.56,1183.83
716768808,57,M,1,Unknown,Married,$120K +,Blue,36,6,2,4,23848,1967,21881,0.462,0.72,0.043968607,sales,61,172880.6,1,11,9,13,11,10,6,911.16,28545.24,28806.13,31093.13,27355.28,28816.17,27353.49,84,12582.76,3,11,17,19,9,20,5,441.38,2233.28,2443.84,2272.11,1253.03,3391.2,547.92
716782758,48,M,3,Graduate,Single,$60K - $80K,Blue,42,3,2,4,19075,0,19075,0.807,0.455,0.220184229,management,44,55635.98,3,5,9,5,11,7,4,730.41,9031.22,9148.47,9125.82,10368.92,9753.29,7477.85,71,50400.17,7,15,13,9,20,7,0,4439.78,7154.28,12605.3,9583.33,14220.18,2397.3,0
716790633,43,M,3,Graduate,Married,$60K - $80K,Blue,36,4,2,3,17239,0,17239,0.393,0.357,0.220615175,management,50,57974.8,1,13,6,7,12,8,3,372,10878.54,9438.15,8793.78,9586.89,10584.98,8320.46,73,45638.22,6,23,6,12,18,8,0,4556.05,13682.13,6566.85,7269.5,8588.89,4974.8,0
716815308,44,F,2,Uneducated,Married,Less than $40K,Blue,36,4,2,5,4396,1489,2907,1.258,0.816,0.167644829,blue-collar,87,44951.25,9,9,20,12,12,15,10,1639.53,6531.08,8377.44,7131.25,6762.03,7574.49,6935.43,109,8843.6,8,18,22,15,15,22,9,432.98,1731.82,1877.37,761.32,1186.98,2322.98,530.15
716966808,47,M,1,Graduate,Married,$80K - $120K,Blue,37,6,3,3,11722,1667,10055,0.566,0.25,0.070707928,management,53,92732.46,3,9,8,8,5,10,10,1351.99,15185.54,13901.31,14464.72,13750.45,18099.3,15979.15,93,9946.06,4,14,8,21,19,18,9,300.77,2565.38,546.95,1342.07,2280.83,1661.83,1248.23
717008358,40,F,1,Unknown,Married,Less than $40K,Blue,36,1,2,2,6540,0,6540,0.723,0.6,0.218761978,housemaid,100,32781.56,7,22,15,14,19,15,8,978.82,5956.61,5104.64,4769.37,6001.65,5625.86,4344.61,70,17168.44,4,22,6,14,16,8,0,1226.65,2269.44,2202.53,3698.08,5464.93,2306.81,0
717189183,35,M,1,Doctorate,Single,$40K - $60K,Blue,24,6,3,2,10467,1961,8506,0.713,0.667,0.094257747,sales,83,71896.44,4,11,18,11,17,11,11,1104.74,11311.31,13231.62,11366.15,11672.64,11085.02,12124.96,99,11839.15,6,17,20,16,18,11,11,1086.02,1870.2,2008.64,2444.55,1653.1,1264.06,1512.58
717219933,47,F,3,Unknown,Single,Less than $40K,Blue,35,4,3,6,2402,628,1774,0.689,0.6,0.138825284,services,66,32599.2,4,15,9,9,11,8,10,598.22,6411.25,4519.64,4644.23,5689.03,4822.46,5914.37,108,4001.5,5,19,18,18,19,20,9,59.16,774.09,465.89,623.03,1103.81,457.62,517.9
717247383,48,M,4,Graduate,Single,$40K - $60K,Blue,36,5,2,3,7514,0,7514,0.514,0.408,0.225997915,admin.,81,52883.67,2,14,18,8,15,13,11,590.66,8895.08,9444.74,7899.88,9271.11,8629.52,8152.68,63,20377.78,8,20,11,10,10,4,0,1111.27,4893.53,3782.4,5892.16,2713.84,1984.58,0
717260058,53,F,2,Uneducated,Married,Less than $40K,Blue,42,6,1,5,2322,1284,1038,0.673,0.929,0.302226888,blue-collar,45,36425.77,1,5,10,9,9,6,5,21.19,5516.33,6513.93,6367.22,6232.87,5799.7,5974.53,67,8421.25,1,6,14,18,12,7,9,299.13,1525.85,1465.27,1410.18,1894.62,501.9,1324.3
717308433,49,M,5,Uneducated,Unknown,$60K - $80K,Blue,43,3,3,3,1960,0,1960,0.493,0.345,0.199724065,self-employed,51,60389.64,2,12,8,11,9,6,3,679.33,11078.51,9575.68,10567.29,10743.93,9617.78,8127.12,66,4697.51,4,6,14,10,23,9,0,581.51,396.48,960.64,1115.38,1017.27,626.23,0
